t,qx,qy,qz,qw,ax,ay,az,gx,gy,gz
2142.986858,-0.999297,-0.022152,-0.001119,0.030209,0.062423,-0.791400,-13.181440,-0.001298,0.003097,0.000245
2143.008309,-0.999318,-0.022134,-0.000603,0.029545,0.009059,-0.755679,-13.194305,-0.001298,0.002033,0.000245
2143.029145,-0.999312,-0.022139,-0.000872,0.029747,0.050428,-0.795130,-13.185236,-0.000234,0.000968,0.000245
2143.050445,-0.999322,-0.022145,-0.000826,0.029409,0.035662,-0.765021,-13.184692,0.000830,0.002033,-0.000819
2143.071237,-0.999325,-0.022146,-0.000984,0.029301,0.047811,-0.770748,-13.174536,-0.000234,0.002033,0.000245
2143.092585,-0.999326,-0.022135,-0.000736,0.029278,0.026135,-0.774794,-13.189325,-0.000234,0.002033,0.000245
2143.113461,-0.999322,-0.022117,-0.000223,0.029423,0.002265,-0.785532,-13.184899,-0.000234,0.000968,0.000245
2143.134506,-0.999328,-0.022113,-0.000231,0.029235,0.021312,-0.766019,-13.176819,0.000830,0.003097,0.000245
2143.155868,-0.999313,-0.022127,-0.000510,0.029731,0.039714,-0.806108,-13.189855,-0.000234,0.003097,-0.000819
2143.176680,-0.999331,-0.022109,0.000015,0.029144,-0.007689,-0.746531,-13.167971,-0.001298,0.000968,0.000245
2143.197943,-0.999329,-0.022094,0.000406,0.029222,-0.009959,-0.778866,-13.204595,-0.000234,0.002033,0.000245
2143.218697,-0.999326,-0.022116,-0.000108,0.029285,0.039320,-0.778708,-13.200580,-0.000234,0.002033,-0.000819
2143.239500,-0.999325,-0.022118,-0.000301,0.029321,0.031146,-0.776430,-13.161785,-0.000234,0.002033,0.000245
2143.260913,-0.999322,-0.022114,-0.000320,0.029436,0.025111,-0.784154,-13.179448,-0.001298,0.002033,0.000245
2143.281667,-0.999321,-0.022096,0.000187,0.029466,-0.008645,-0.782175,-13.193721,0.000830,0.000968,0.000245
2143.303077,-0.999323,-0.022107,0.000098,0.029396,0.016477,-0.776279,-13.199078,0.000830,0.002033,-0.000819
2143.323785,-0.999307,-0.022122,-0.000584,0.029939,0.061496,-0.815525,-13.182774,-0.000234,0.002033,0.000245
2143.345141,-0.999308,-0.022109,-0.000251,0.029924,0.011130,-0.788608,-13.122743,-0.000234,0.000968,0.000245
2143.367479,-0.999325,-0.022116,-0.000168,0.029345,0.017408,-0.757197,-13.205828,-0.000234,0.000968,-0.000819
2143.388521,-0.999308,-0.022112,-0.000154,0.029899,0.020820,-0.811034,-13.149911,-0.000234,0.000968,0.000245
2143.410010,-0.999325,-0.022115,-0.000398,0.029347,0.034581,-0.753107,-13.146088,-0.000234,0.003097,0.000245
2143.430857,-0.999335,-0.022122,-0.000741,0.028962,0.048697,-0.751864,-13.188402,-0.001298,0.002033,0.000245
2143.453191,-0.999340,-0.022138,-0.001021,0.028779,0.052589,-0.753139,-13.147858,-0.000234,0.000968,-0.000819
2143.474007,-0.999328,-0.022116,-0.000389,0.029220,-0.000028,-0.792654,-13.181098,-0.000234,0.002033,0.000245
2143.495369,-0.999322,-0.022119,-0.000648,0.029414,0.041970,-0.785226,-13.175276,-0.000234,0.003097,0.000245
2143.516141,-0.999332,-0.022112,-0.000551,0.029106,0.026161,-0.756962,-13.154507,-0.000234,0.002033,0.000245
2143.536999,-0.999338,-0.022106,-0.000451,0.028901,0.023484,-0.758157,-13.197274,-0.000234,0.002033,0.000245
2143.558730,-0.999333,-0.022101,-0.000028,0.029080,0.001222,-0.774722,-13.142682,-0.000234,0.002033,-0.000819
2143.579526,-0.999314,-0.022115,-0.000635,0.029701,0.059118,-0.811623,-13.172344,-0.000234,0.002033,0.000245
2143.600980,-0.999311,-0.022128,-0.001240,0.029785,0.072157,-0.789584,-13.159830,-0.000234,0.002033,0.000245
2143.621779,-0.999308,-0.022121,-0.001101,0.029868,0.040809,-0.793912,-13.184425,-0.000234,0.000968,0.000245
2143.643090,-0.999312,-0.022115,-0.001002,0.029745,0.039531,-0.781589,-13.174332,0.000830,0.000968,0.000245
2143.663867,-0.999310,-0.022126,-0.001152,0.029795,0.051609,-0.790151,-13.179483,-0.000234,0.003097,-0.000819
2143.684691,-0.999314,-0.022114,-0.000882,0.029680,0.028809,-0.779944,-13.158146,-0.000234,0.002033,0.000245
2143.705945,-0.999316,-0.022104,-0.000675,0.029642,0.026145,-0.784879,-13.205495,-0.000234,0.002033,0.000245
2143.726651,-0.999320,-0.022110,-0.000587,0.029517,0.028637,-0.775628,-13.176148,0.000830,0.000968,-0.000819
2143.747894,-0.999320,-0.022119,-0.000636,0.029499,0.034588,-0.780924,-13.193518,-0.000234,0.002033,-0.000819
2143.768877,-0.999330,-0.022124,-0.000898,0.029157,0.050085,-0.757380,-13.170306,-0.000234,0.000968,0.000245
2143.789710,-0.999331,-0.022115,-0.000713,0.029115,0.027455,-0.767951,-13.159910,-0.000234,0.002033,0.000245
2143.810950,-0.999330,-0.022111,-0.000683,0.029161,0.033437,-0.773114,-13.172538,-0.000234,0.000968,0.000245
2143.831707,-0.999324,-0.022119,-0.001118,0.029332,0.062459,-0.781116,-13.158156,-0.000234,0.002033,0.000245
2143.853086,-0.999321,-0.022101,-0.000634,0.029489,0.014387,-0.786315,-13.170215,-0.000234,0.002033,0.000245
2143.873818,-0.999304,-0.022099,-0.000687,0.030049,0.037654,-0.816012,-13.156249,-0.000234,0.000968,0.000245
2143.895185,-0.999303,-0.022099,-0.000469,0.030075,0.020662,-0.795265,-13.145868,-0.000234,0.002033,-0.000819
2143.915958,-0.999296,-0.022108,-0.000499,0.030310,0.031551,-0.810109,-13.160276,-0.000234,0.000968,-0.000819
2143.936773,-0.999310,-0.022123,-0.000724,0.029838,0.044473,-0.768329,-13.130838,-0.001298,0.000968,-0.000819
2143.958269,-0.999306,-0.022119,-0.000730,0.029947,0.035909,-0.798125,-13.205767,-0.000234,0.002033,0.000245
2143.979060,-0.999309,-0.022122,-0.000559,0.029866,0.024979,-0.788523,-13.206559,0.000830,0.000968,-0.000819
2144.000444,-0.999304,-0.022126,-0.000447,0.030033,0.024142,-0.800863,-13.173991,-0.000234,0.002033,-0.000819
2144.021191,-0.999299,-0.022128,-0.000648,0.030194,0.041160,-0.802510,-13.147235,0.000830,0.002033,0.000245
2144.042025,-0.999311,-0.022124,-0.000619,0.029802,0.030980,-0.773350,-13.180918,-0.000234,0.002033,0.000245
2144.063643,-0.999305,-0.022107,-0.000168,0.030028,0.004779,-0.805301,-13.202928,-0.000234,0.000968,0.000245
2144.084392,-0.999292,-0.022120,-0.000384,0.030440,0.035279,-0.819691,-13.158539,0.000830,0.002033,-0.000819
2144.105778,-0.999313,-0.022129,-0.001150,0.029718,0.081238,-0.751373,-13.171905,-0.000234,0.002033,0.001309
2144.126544,-0.999327,-0.022120,-0.000920,0.029244,0.030832,-0.753742,-13.168737,-0.000234,0.000968,0.000245
2144.147823,-0.999326,-0.022108,-0.000634,0.029287,0.022636,-0.776875,-13.177480,-0.000234,0.000968,0.000245
2144.168681,-0.999319,-0.022110,-0.000469,0.029533,0.021570,-0.791477,-13.182802,-0.000234,0.003097,-0.000819
2144.189490,-0.999306,-0.022109,-0.000597,0.029977,0.037368,-0.812193,-13.192037,-0.001298,0.002033,0.000245
2144.210838,-0.999320,-0.022105,-0.000544,0.029490,0.028539,-0.760864,-13.164937,-0.000234,0.000968,0.000245
2144.231661,-0.999328,-0.022102,-0.000170,0.029256,0.005906,-0.762585,-13.139504,0.000830,0.000968,-0.000819
2144.252930,-0.999319,-0.022110,-0.000203,0.029549,0.022771,-0.792743,-13.185080,0.000830,0.002033,-0.000819
2144.273675,-0.999321,-0.022112,-0.000756,0.029455,0.057748,-0.773115,-13.130181,-0.001298,0.002033,0.001309
2144.294963,-0.999327,-0.022123,-0.000872,0.029249,0.042955,-0.765912,-13.173726,-0.000234,0.002033,-0.000819
2144.315752,-0.999308,-0.022120,-0.000916,0.029892,0.042553,-0.813069,-13.137224,0.000830,0.002033,0.000245
2144.336684,-0.999314,-0.022137,-0.001247,0.029664,0.061033,-0.775766,-13.182180,-0.000234,0.003097,-0.000819
2144.358010,-0.999311,-0.022112,-0.000562,0.029790,0.003889,-0.791292,-13.132362,-0.000234,0.002033,0.000245
2144.379079,-0.999312,-0.022107,-0.000510,0.029782,0.027626,-0.787460,-13.168534,-0.000234,0.002033,0.000245
2144.400380,-0.999327,-0.022092,-0.000116,0.029286,0.003287,-0.754666,-13.157747,-0.000234,0.000968,0.000245
2144.421164,-0.999326,-0.022094,0.000038,0.029305,0.008195,-0.777002,-13.181518,-0.000234,0.003097,-0.000819
2144.442089,-0.999321,-0.022103,-0.000372,0.029464,0.041817,-0.787156,-13.201309,-0.000234,0.002033,0.000245
2144.463358,-0.999326,-0.022100,-0.000418,0.029324,0.028494,-0.772450,-13.191724,-0.001298,0.002033,0.000245
2144.484112,-0.999322,-0.022102,-0.000586,0.029424,0.038451,-0.781062,-13.155400,-0.000234,0.000968,0.000245
2144.505623,-0.999312,-0.022093,-0.000059,0.029790,-0.002316,-0.803550,-13.183065,-0.000234,0.002033,-0.000819
2144.526430,-0.999306,-0.022099,-0.000390,0.029971,0.039580,-0.801627,-13.201928,-0.000234,0.002033,0.000245
2144.547269,-0.999321,-0.022118,-0.000769,0.029450,0.051394,-0.755646,-13.151348,-0.000234,0.002033,-0.000819
2144.568818,-0.999321,-0.022092,0.000003,0.029485,-0.014341,-0.780831,-13.145306,-0.000234,0.000968,0.000245
2144.589632,-0.999311,-0.022125,-0.000478,0.029800,0.048143,-0.800950,-13.177932,-0.000234,0.002033,-0.001884
2144.611153,-0.999302,-0.022118,-0.000429,0.030105,0.025362,-0.808375,-13.184299,-0.000234,0.003097,0.000245
2144.631905,-0.999316,-0.022137,-0.001144,0.029591,0.078883,-0.758760,-13.177591,-0.000234,0.000968,0.000245
2144.652684,-0.999319,-0.022131,-0.001042,0.029521,0.039540,-0.777749,-13.166193,-0.000234,0.002033,0.000245
2144.673983,-0.999320,-0.022121,-0.000453,0.029483,0.004657,-0.779249,-13.175602,-0.000234,0.002033,-0.000819
2144.694768,-0.999314,-0.022125,-0.000371,0.029692,0.022877,-0.793550,-13.170797,-0.000234,0.002033,-0.000819
2144.716030,-0.999322,-0.022125,-0.000449,0.029415,0.031121,-0.766411,-13.147987,-0.000234,0.000968,0.000245
2144.736816,-0.999318,-0.022121,-0.000464,0.029550,0.028896,-0.785892,-13.155505,-0.000234,0.002033,0.000245
2144.758097,-0.999306,-0.022125,-0.000372,0.029966,0.022975,-0.808314,-13.182008,0.000830,0.002033,-0.000819
2144.778872,-0.999306,-0.022142,-0.000699,0.029938,0.047063,-0.787767,-13.137010,0.000830,0.002033,-0.000819
2144.799711,-0.999319,-0.022132,-0.000472,0.029519,0.018818,-0.765152,-13.188811,-0.000234,0.002033,0.000245
2144.821095,-0.999318,-0.022130,-0.000466,0.029559,0.029642,-0.786604,-13.224293,-0.000234,-0.000096,0.000245
2144.841845,-0.999314,-0.022125,-0.000041,0.029694,0.001358,-0.789321,-13.147965,0.000830,0.000968,-0.000819
2144.863123,-0.999311,-0.022149,-0.000624,0.029758,0.055200,-0.788942,-13.179416,0.000830,0.002033,-0.000819
2144.884012,-0.999306,-0.022142,-0.000535,0.029964,0.026523,-0.800958,-13.177468,-0.000234,0.003097,0.000245
2144.905410,-0.999318,-0.022122,0.000048,0.029555,-0.008910,-0.768138,-13.208597,-0.000234,0.000968,0.000245
2144.926174,-0.999316,-0.022133,-0.000074,0.029613,0.022676,-0.786828,-13.188906,-0.000234,0.002033,-0.000819
2144.946971,-0.999311,-0.022143,-0.000212,0.029772,0.026367,-0.794039,-13.188463,0.000830,0.003097,-0.000819
2144.968317,-0.999315,-0.022152,-0.000606,0.029653,0.047077,-0.776314,-13.114965,-0.000234,0.000968,0.000245
2144.989583,-0.999328,-0.022152,-0.000692,0.029193,0.037835,-0.755890,-13.202830,-0.000234,0.000968,0.000245
2145.010882,-0.999319,-0.022138,0.000044,0.029524,-0.014411,-0.796323,-13.182603,-0.000234,0.000968,-0.000819
2145.031638,-0.999301,-0.022152,-0.000227,0.030100,0.032877,-0.818427,-13.156302,-0.000234,0.003097,-0.000819
2145.052538,-0.999318,-0.022159,-0.000938,0.029534,0.072749,-0.755526,-13.190996,-0.000234,0.002033,0.001309
2145.073880,-0.999317,-0.022143,-0.000516,0.029580,0.014350,-0.783943,-13.171508,0.000830,0.000968,0.000245
2145.094649,-0.999321,-0.022139,0.000275,0.029464,-0.025547,-0.776226,-13.195737,0.000830,0.000968,-0.001884
2145.116059,-0.999321,-0.022168,-0.000441,0.029435,0.056211,-0.777110,-13.187030,0.000830,0.002033,-0.000819
2145.136895,-0.999309,-0.022152,-0.000436,0.029851,0.027851,-0.805469,-13.166541,-0.000234,0.002033,0.001309
2145.158321,-0.999316,-0.022144,-0.000256,0.029621,0.016629,-0.775618,-13.175363,-0.000234,0.000968,0.000245
2145.179285,-0.999318,-0.022144,0.000012,0.029534,0.006088,-0.775717,-13.135354,0.000830,0.000968,-0.000819
2145.200102,-0.999306,-0.022156,-0.000180,0.029954,0.027963,-0.807511,-13.153389,-0.000234,0.003097,-0.000819
2145.221416,-0.999315,-0.022162,-0.000140,0.029633,0.017855,-0.771710,-13.164812,-0.000234,0.002033,-0.000819
2145.242158,-0.999305,-0.022148,-0.000133,0.029977,0.020565,-0.807082,-13.180956,-0.000234,0.000968,0.001309
2145.263485,-0.999316,-0.022145,0.000236,0.029603,-0.005277,-0.770537,-13.208369,0.000830,0.002033,-0.000819
2145.284274,-0.999315,-0.022171,-0.000402,0.029635,0.052745,-0.785371,-13.180844,-0.000234,0.002033,-0.000819
2145.305779,-0.999310,-0.022183,-0.000584,0.029780,0.038360,-0.794115,-13.191620,-0.000234,0.002033,-0.000819
2145.326545,-0.999317,-0.022174,-0.000396,0.029549,0.018903,-0.774906,-13.193123,-0.001298,0.002033,0.000245
2145.347393,-0.999322,-0.022178,-0.000283,0.029400,0.018928,-0.772269,-13.184930,0.000830,0.002033,-0.000819
2145.368733,-0.999303,-0.022177,-0.000379,0.030017,0.030407,-0.816191,-13.162418,0.000830,0.002033,0.000245
2145.389457,-0.999308,-0.022180,-0.000621,0.029851,0.041932,-0.784122,-13.178887,-0.001298,0.002033,0.000245
2145.410793,-0.999320,-0.022160,-0.000417,0.029470,0.018787,-0.766553,-13.195871,-0.000234,0.002033,0.001309
2145.431533,-0.999333,-0.022150,-0.000196,0.029049,0.011434,-0.752000,-13.192015,0.000830,0.002033,0.000245
2145.452366,-0.999321,-0.022157,-0.000218,0.029427,0.022801,-0.793880,-13.182654,-0.000234,0.002033,-0.000819
2145.473738,-0.999308,-0.022166,-0.000261,0.029860,0.025104,-0.809499,-13.224615,-0.000234,0.002033,-0.000819
2145.494534,-0.999311,-0.022157,-0.000453,0.029777,0.036077,-0.783472,-13.155372,-0.000234,0.000968,0.001309
2145.515889,-0.999315,-0.022160,-0.000655,0.029622,0.040666,-0.778077,-13.178011,-0.000234,0.002033,0.000245
2145.536685,-0.999300,-0.022181,-0.001150,0.030105,0.067389,-0.817278,-13.202677,-0.000234,0.002033,-0.000819
2145.557976,-0.999293,-0.022192,-0.001283,0.030312,0.055454,-0.809356,-13.177315,-0.000234,0.002033,-0.000819
2145.578740,-0.999308,-0.022171,-0.000665,0.029847,0.006951,-0.770858,-13.177084,-0.001298,0.000968,0.000245
2145.599600,-0.999314,-0.022160,-0.000427,0.029662,0.017837,-0.778120,-13.178772,-0.000234,0.002033,0.000245
2145.621016,-0.999306,-0.022161,-0.000612,0.029935,0.038607,-0.800638,-13.166395,0.000830,0.003097,0.000245
2145.641803,-0.999321,-0.022177,-0.001250,0.029394,0.077312,-0.755306,-13.226462,-0.000234,0.002033,0.000245
2145.663180,-0.999313,-0.022172,-0.001199,0.029667,0.046861,-0.794972,-13.179428,-0.000234,0.000968,0.000245
2145.683894,-0.999313,-0.022153,-0.001064,0.029682,0.039780,-0.783036,-13.139837,0.000830,0.000968,0.001309
2145.704675,-0.999310,-0.022153,-0.000778,0.029786,0.026414,-0.792571,-13.179031,-0.000234,0.000968,-0.000819
2145.726026,-0.999321,-0.022155,-0.000601,0.029447,0.024763,-0.767943,-13.202732,-0.000234,0.002033,-0.000819
2145.746767,-0.999318,-0.022145,-0.000372,0.029546,0.017862,-0.786871,-13.190252,-0.000234,0.000968,0.000245
2145.768032,-0.999322,-0.022145,-0.000464,0.029406,0.032151,-0.773480,-13.185621,-0.000234,0.000968,0.000245
2145.788796,-0.999313,-0.022156,-0.000606,0.029704,0.037584,-0.793535,-13.127575,0.000830,0.002033,-0.000819
2145.810054,-0.999317,-0.022160,-0.000879,0.029556,0.049192,-0.775028,-13.155309,-0.000234,0.002033,0.000245
2145.830785,-0.999319,-0.022153,-0.001126,0.029472,0.055170,-0.775149,-13.159851,-0.000234,0.002033,0.001309
2145.851592,-0.999311,-0.022136,-0.000674,0.029783,0.016918,-0.800943,-13.176603,-0.000234,0.000968,0.000245
2145.872871,-0.999313,-0.022149,-0.000464,0.029702,0.020389,-0.782530,-13.164247,-0.000234,0.002033,-0.001884
2145.893776,-0.999304,-0.022162,-0.000692,0.029986,0.043388,-0.803266,-13.174428,0.000830,0.002033,-0.000819
2145.915170,-0.999311,-0.022166,-0.000945,0.029770,0.050331,-0.779097,-13.171708,-0.000234,0.002033,0.000245
2145.935904,-0.999315,-0.022163,-0.000926,0.029607,0.040460,-0.778970,-13.210026,-0.000234,0.000968,0.000245
2145.957221,-0.999302,-0.022142,-0.000351,0.030069,0.003952,-0.813802,-13.162222,-0.000234,0.000968,0.000245
2145.977984,-0.999302,-0.022158,-0.001018,0.030043,0.070863,-0.792521,-13.178734,0.000830,0.002033,0.000245
2145.998839,-0.999322,-0.022154,-0.000956,0.029384,0.037876,-0.750649,-13.187630,-0.001298,0.002033,0.000245
2146.020086,-0.999308,-0.022122,-0.000409,0.029900,0.006242,-0.811756,-13.175293,0.000830,0.000968,0.001309
2146.040946,-0.999316,-0.022106,0.000026,0.029649,-0.002618,-0.774484,-13.177243,0.000830,0.002033,0.000245
2146.061774,-0.999333,-0.022130,-0.000548,0.029046,0.054849,-0.738568,-13.143681,0.000830,0.002033,-0.000819
2146.083065,-0.999316,-0.022133,-0.000802,0.029628,0.047281,-0.803272,-13.131566,-0.000234,0.002033,0.000245
2146.103823,-0.999327,-0.022109,-0.000093,0.029276,-0.013652,-0.761538,-13.187683,-0.001298,0.002033,0.000245
2146.125164,-0.999323,-0.022109,-0.000218,0.029414,0.026321,-0.782850,-13.175905,0.000830,0.002033,0.000245
2146.145918,-0.999299,-0.022116,-0.000638,0.030184,0.050939,-0.830884,-13.171762,-0.000234,0.003097,0.000245
2146.166983,-0.999310,-0.022102,-0.000305,0.029852,0.010445,-0.778927,-13.207471,-0.000234,0.002033,0.000245
2146.188437,-0.999322,-0.022100,-0.000332,0.029439,0.026074,-0.763671,-13.179138,-0.000234,0.000968,0.000245
2146.209223,-0.999323,-0.022075,0.000408,0.029419,-0.026575,-0.778006,-13.173140,0.000830,0.002033,0.000245
2146.230547,-0.999306,-0.022096,-0.000087,0.029980,0.037587,-0.813772,-13.162286,0.000830,0.003097,-0.000819
2146.251328,-0.999315,-0.022087,0.000079,0.029699,0.007108,-0.775239,-13.161454,-0.001298,0.002033,0.000245
2146.272730,-0.999321,-0.022069,0.000203,0.029510,0.005816,-0.774369,-13.173406,-0.000234,0.002033,0.001309
2146.293501,-0.999333,-0.022068,0.000135,0.029110,0.015159,-0.754002,-13.177558,0.000830,0.000968,0.000245
2146.314352,-0.999315,-0.022073,0.000181,0.029696,0.009833,-0.809277,-13.172909,-0.000234,0.002033,-0.000819
2146.335694,-0.999317,-0.022096,-0.000324,0.029602,0.043388,-0.776684,-13.128129,-0.000234,0.002033,-0.000819
2146.356532,-0.999330,-0.022089,0.000182,0.029189,-0.010151,-0.756918,-13.194893,-0.000234,0.000968,-0.000819
2146.377889,-0.999323,-0.022077,0.000473,0.029422,-0.007395,-0.789555,-13.199286,-0.000234,0.002033,0.000245
2146.398667,-0.999314,-0.022098,-0.000026,0.029703,0.036061,-0.797464,-13.182052,-0.000234,0.003097,-0.000819
2146.420080,-0.999327,-0.022112,-0.000589,0.029246,0.054718,-0.755593,-13.192783,-0.000234,0.000968,0.000245
2146.440905,-0.999322,-0.022114,-0.000785,0.029410,0.044694,-0.780026,-13.118441,0.000830,0.000968,0.000245
2146.461780,-0.999324,-0.022100,-0.000415,0.029369,0.013100,-0.775294,-13.163625,-0.000234,0.000968,0.000245
2146.483129,-0.999308,-0.022109,-0.000508,0.029910,0.032730,-0.810206,-13.163793,0.000830,0.003097,-0.000819
2146.503975,-0.999307,-0.022115,-0.000832,0.029946,0.050565,-0.793266,-13.161575,-0.001298,0.002033,0.000245
2146.525359,-0.999313,-0.022099,-0.000402,0.029749,0.011022,-0.777684,-13.119671,-0.001298,0.000968,0.000245
2146.546212,-0.999314,-0.022094,-0.000328,0.029734,0.022622,-0.787060,-13.197207,0.000830,0.000968,0.000245
2146.567064,-0.999335,-0.022119,-0.000892,0.028973,0.065082,-0.732211,-13.218400,-0.000234,0.002033,-0.000819
2146.588531,-0.999328,-0.022108,-0.001060,0.029217,0.050260,-0.783201,-13.189332,-0.001298,0.002033,0.001309
2146.609322,-0.999324,-0.022095,-0.001156,0.029356,0.050260,-0.783201,-13.189332,-0.001298,0.002033,0.001309
2146.630787,-0.999319,-0.022104,-0.001171,0.029531,0.048167,-0.785657,-13.147749,-0.000234,0.000968,-0.000819
2146.651586,-0.999307,-0.022107,-0.001069,0.029944,0.040899,-0.808710,-13.196822,0.000830,0.002033,-0.000819
2146.673007,-0.999299,-0.022089,-0.000619,0.030216,0.015985,-0.808638,-13.150179,-0.000234,0.002033,0.000245
2146.693858,-0.999315,-0.022072,-0.000128,0.029689,-0.001509,-0.763491,-13.171759,-0.000234,0.000968,0.000245
2146.714877,-0.999306,-0.022076,-0.000376,0.030013,0.036414,-0.803524,-13.140227,0.000830,0.000968,0.000245
2146.736378,-0.999306,-0.022086,-0.000473,0.029987,0.032246,-0.794589,-13.208420,-0.000234,0.002033,-0.000819
2146.757257,-0.999301,-0.022092,-0.000807,0.030139,0.050522,-0.803583,-13.186045,-0.000234,0.002033,0.000245
2146.778655,-0.999318,-0.022087,-0.000704,0.029587,0.030789,-0.762789,-13.190889,-0.001298,0.000968,0.000245
2146.799468,-0.999315,-0.022082,-0.000657,0.029701,0.032453,-0.789890,-13.169452,-0.000234,0.000968,0.000245
2146.821314,-0.999311,-0.022083,-0.000443,0.029827,0.020360,-0.794050,-13.188663,0.000830,0.002033,-0.000819
2146.842145,-0.999310,-0.022092,-0.000867,0.029837,0.055344,-0.788314,-13.156887,-0.000234,0.002033,0.000245
2146.863083,-0.999323,-0.022084,-0.000716,0.029401,0.028334,-0.761756,-13.196952,-0.000234,0.002033,0.000245
2146.884473,-0.999310,-0.022074,-0.000875,0.029846,0.046049,-0.803406,-13.136350,-0.000234,0.000968,0.001309
2146.905228,-0.999311,-0.022068,-0.000427,0.029847,0.009418,-0.792094,-13.204547,-0.000234,0.002033,-0.000819
2146.926712,-0.999306,-0.022063,-0.000393,0.029995,0.025437,-0.797927,-13.155086,-0.000234,0.002033,0.000245
2146.947635,-0.999324,-0.022073,-0.000830,0.029389,0.055899,-0.751884,-13.189347,-0.000234,0.002033,0.000245
2146.968562,-0.999321,-0.022057,-0.000402,0.029527,0.010461,-0.790248,-13.224772,-0.000234,0.000968,0.000245
2146.989906,-0.999321,-0.022070,-0.000595,0.029493,0.038491,-0.777090,-13.142518,-0.000234,0.002033,-0.000819
2147.010702,-0.999321,-0.022079,-0.000693,0.029484,0.037182,-0.778824,-13.161477,-0.000234,0.003097,-0.000819
2147.032084,-0.999315,-0.022070,-0.000890,0.029704,0.046877,-0.793637,-13.174738,-0.000234,0.002033,0.001309
2147.053021,-0.999334,-0.022057,-0.000540,0.029061,0.014984,-0.742107,-13.182840,-0.000234,0.000968,0.000245
2147.074378,-0.999332,-0.022049,-0.000020,0.029138,-0.004132,-0.777111,-13.228217,0.000830,0.002033,-0.000819
2147.095246,-0.999321,-0.022062,-0.000561,0.029519,0.053909,-0.798190,-13.208723,-0.000234,0.000968,0.000245
2147.116198,-0.999334,-0.022061,-0.000644,0.029071,0.035565,-0.750256,-13.173481,0.000830,0.002033,0.000245
2147.137555,-0.999337,-0.022052,-0.000454,0.028962,0.021162,-0.762874,-13.193581,0.000830,0.000968,0.000245
2147.158588,-0.999322,-0.022045,-0.000343,0.029481,0.021809,-0.799301,-13.161082,-0.000234,0.000968,0.000245
2147.179970,-0.999318,-0.022035,-0.000115,0.029643,0.010787,-0.790096,-13.176102,0.000830,0.002033,0.000245
2147.201479,-0.999321,-0.022058,-0.001002,0.029486,0.080222,-0.772088,-13.180515,0.000830,0.000968,0.000245
2147.222793,-0.999337,-0.022046,-0.000685,0.028958,0.021058,-0.744336,-13.176603,0.000830,0.000968,0.000245
2147.243560,-0.999313,-0.022046,-0.000478,0.029787,0.020516,-0.826282,-13.221649,0.000830,0.002033,-0.000819
2147.264461,-0.999311,-0.022068,-0.000980,0.029840,0.061221,-0.791402,-13.181480,-0.000234,0.003097,-0.000819
2147.285824,-0.999307,-0.022057,-0.000741,0.029966,0.027772,-0.796951,-13.163360,-0.000234,0.000968,0.000245
2147.306683,-0.999317,-0.022039,-0.000252,0.029644,0.002388,-0.769809,-13.139301,-0.000234,0.002033,0.000245
2147.328014,-0.999317,-0.022035,0.000151,0.029675,-0.002542,-0.788079,-13.189694,-0.000234,0.000968,-0.000819
2147.349314,-0.999297,-0.022053,-0.000602,0.030316,0.064325,-0.826325,-13.138282,-0.000234,0.002033,0.000245
2147.370617,-0.999296,-0.022054,-0.000729,0.030342,0.041069,-0.802907,-13.161465,-0.000234,0.000968,0.000245
2147.391603,-0.999300,-0.022032,-0.000457,0.030220,0.019347,-0.794495,-13.161377,-0.000234,-0.000096,0.001309
2147.412512,-0.999297,-0.022025,-0.000334,0.030347,0.020686,-0.806554,-13.161984,0.000830,0.002033,0.000245
2147.433806,-0.999294,-0.022054,-0.001072,0.030382,0.073434,-0.804445,-13.174558,-0.000234,0.003097,-0.000819
2147.454568,-0.999290,-0.022040,-0.000756,0.030537,0.024325,-0.813995,-13.169841,-0.000234,0.002033,0.000245
2147.475816,-0.999312,-0.022027,-0.000430,0.029849,0.012805,-0.761389,-13.183244,-0.000234,0.002033,0.000245
2147.496622,-0.999315,-0.022028,-0.000571,0.029747,0.036230,-0.780273,-13.127022,-0.000234,0.002033,0.000245
2147.517468,-0.999301,-0.022022,-0.000546,0.030219,0.029365,-0.815499,-13.137557,-0.000234,0.003097,0.000245
2147.538850,-0.999330,-0.022025,-0.000702,0.029207,0.041215,-0.725217,-13.182713,-0.000234,0.000968,0.000245
2147.559641,-0.999324,-0.022006,-0.000562,0.029438,0.026241,-0.789525,-13.199350,-0.000234,0.000968,0.001309
2147.580936,-0.999331,-0.021988,-0.000059,0.029232,-0.002749,-0.764928,-13.180046,0.001894,0.002033,0.000245
2147.601666,-0.999342,-0.022003,-0.000318,0.028839,0.034106,-0.748845,-13.209202,-0.000234,0.002033,-0.000819
2147.622491,-0.999335,-0.022005,-0.000538,0.029067,0.038362,-0.777652,-13.162676,-0.001298,0.002033,0.000245
2147.643891,-0.999326,-0.022012,-0.000902,0.029368,0.054044,-0.787477,-13.170024,-0.000234,0.000968,0.000245
2147.664673,-0.999318,-0.021989,-0.000246,0.029667,-0.004548,-0.796483,-13.145470,-0.000234,0.002033,0.000245
2147.685912,-0.999307,-0.021990,-0.000092,0.030046,0.012358,-0.807475,-13.151539,0.000830,0.003097,-0.000819
