t,x,y,theta
1802.379659,4.1400,2.6682,0.4919
1802.421788,4.1400,2.6682,0.4911
1802.454536,4.1400,2.6682,0.4905
1802.484051,4.1400,2.6682,0.4892
1802.516522,4.1400,2.6682,0.4896
1802.546627,4.1400,2.6682,0.4906
1802.588085,4.1400,2.6682,0.4901
1802.619807,4.1400,2.6682,0.4896
1802.650355,4.1400,2.6682,0.4893
1802.681537,4.1400,2.6682,0.4895
1802.722643,4.1400,2.6682,0.4895
1802.754852,4.1400,2.6682,0.4889
1802.784353,4.1400,2.6682,0.4889
1802.816968,4.1400,2.6682,0.4889
1802.846030,4.1400,2.6682,0.4888
1802.887224,4.1400,2.6682,0.4888
1802.920336,4.1400,2.6682,0.4887
1802.948859,4.1407,2.6686,0.4887
1802.989959,4.1461,2.6714,0.4890
1803.010554,4.1495,2.6733,0.4887
1803.051860,4.1567,2.6771,0.4901
1803.087332,4.1629,2.6804,0.4914
1803.113742,4.1676,2.6829,0.4917
1803.155083,4.1749,2.6868,0.4911
1803.175720,4.1785,2.6887,0.4921
1803.216910,4.1804,2.6898,0.4931
1803.252977,4.1804,2.6898,0.4943
1803.278997,4.1804,2.6898,0.4952
1803.320259,4.1804,2.6898,0.4965
1803.356872,4.1804,2.6898,0.4990
1803.382105,4.1804,2.6898,0.4998
1803.423172,4.1804,2.6898,0.5007
1803.443774,4.1804,2.6898,0.5016
1803.485027,4.1804,2.6898,0.5032
1803.522595,4.1804,2.6897,0.5027
1803.546814,4.1804,2.6897,0.5012
1803.588061,4.1804,2.6897,0.4991
1803.608805,4.1804,2.6897,0.4991
1803.649951,4.1804,2.6897,0.5003
1803.688461,4.1804,2.6897,0.5000
1803.711795,4.1804,2.6897,0.4999
1803.752929,4.1830,2.6912,0.5002
1803.773500,4.1860,2.6928,0.5001
1803.814660,4.1929,2.6966,0.4988
1803.855788,4.2001,2.7005,0.4988
1803.876452,4.2037,2.7024,0.4986
1803.917641,4.2109,2.7064,0.5001
1803.938227,4.2145,2.7084,0.5006
1803.979495,4.2218,2.7123,0.4986
1804.020667,4.2290,2.7162,0.4970
1804.041185,4.2326,2.7182,0.4958
1804.082298,4.2399,2.7221,0.4946
1804.123701,4.2423,2.7234,0.4933
1804.144291,4.2423,2.7234,0.4904
1804.185647,4.2423,2.7234,0.4896
1804.206232,4.2423,2.7234,0.4898
1804.247406,4.2423,2.7234,0.4914
1804.288896,4.2423,2.7234,0.4926
1804.309434,4.2423,2.7234,0.4934
1804.350873,4.2423,2.7234,0.4945
1804.371914,4.2423,2.7234,0.4941
1804.413208,4.2423,2.7234,0.4905
1804.454597,4.2423,2.7234,0.4901
1804.475525,4.2423,2.7234,0.4909
1804.516604,4.2428,2.7237,0.4923
1804.556835,4.2480,2.7264,0.4922
1804.578814,4.2516,2.7284,0.4908
1804.620294,4.2588,2.7322,0.4895
1804.640834,4.2624,2.7341,0.4894
1804.680455,4.2694,2.7378,0.4899
1804.721518,4.2766,2.7417,0.4917
1804.743932,4.2806,2.7438,0.4917
1804.785350,4.2879,2.7477,0.4901
1804.805839,4.2915,2.7497,0.4895
1804.847271,4.2988,2.7536,0.4902
1804.889227,4.3062,2.7575,0.4924
1804.909888,4.3040,2.7563,0.4920
1804.953092,4.3040,2.7563,0.4917
1804.989424,4.3040,2.7563,0.4917
1805.016990,4.3040,2.7563,0.4902
1805.051226,4.3040,2.7563,0.4909
1805.081839,4.3040,2.7563,0.4929
1805.123256,4.3040,2.7563,0.4943
1805.154301,4.3040,2.7563,0.4942
1805.185242,4.3040,2.7563,0.4957
1805.215977,4.3040,2.7563,0.4957
1805.257082,4.3040,2.7564,0.4952
1805.288606,4.3040,2.7564,0.4954
1805.318777,4.3047,2.7568,0.4950
1805.350572,4.3084,2.7587,0.4942
1805.380818,4.3137,2.7616,0.4939
1805.421922,4.3208,2.7654,0.4913
1805.454013,4.3265,2.7684,0.4885
1805.483535,4.3317,2.7712,0.4878
1805.516317,4.3375,2.7742,0.4877
1805.545461,4.3426,2.7770,0.4886
1805.586636,4.3499,2.7809,0.4921
1805.620486,4.3559,2.7841,0.4953
1805.648489,4.3608,2.7867,0.4967
1805.689707,4.3624,2.7876,0.4955
1805.710318,4.3624,2.7876,0.4959
1805.751487,4.3624,2.7876,0.4943
1805.785793,4.3624,2.7876,0.4944
1805.813248,4.3624,2.7876,0.4955
1805.854454,4.3624,2.7876,0.4967
1805.889452,4.3624,2.7876,0.4991
1805.916200,4.3624,2.7876,0.5005
1805.951417,4.3624,2.7876,0.5018
1805.977910,4.3624,2.7876,0.5010
1806.019233,4.3624,2.7876,0.4957
1806.055274,4.3624,2.7876,0.4947
1806.081093,4.3624,2.7876,0.4948
1806.122288,4.3653,2.7892,0.4954
1806.142890,4.3683,2.7908,0.4959
1806.184119,4.3753,2.7946,0.4946
1806.221243,4.3817,2.7980,0.4904
1806.245884,4.3861,2.8004,0.4900
1806.287176,4.3934,2.8042,0.4894
1806.307734,4.3970,2.8062,0.4895
1806.349150,4.4043,2.8101,0.4911
1806.390437,4.4116,2.8140,0.4947
1806.411004,4.4100,2.8131,0.4961
1806.452230,4.4100,2.8131,0.4967
1806.472895,4.4100,2.8131,0.4967
1806.515202,4.4100,2.8131,0.4962
1806.556658,4.4099,2.8131,0.4985
1806.577203,4.4099,2.8131,0.4996
1806.618386,4.4099,2.8131,0.5009
1806.656848,4.4099,2.8131,0.5006
1806.680463,4.4099,2.8131,0.4988
1806.721656,4.4099,2.8131,0.4954
1806.742146,4.4099,2.8131,0.4952
1806.783454,4.4099,2.8131,0.4960
1806.823111,4.4099,2.8131,0.4961
1806.846493,4.4099,2.8131,0.4960
1806.887547,4.4099,2.8131,0.4957
1806.908017,4.4099,2.8131,0.4957
1806.952516,4.4099,2.8131,0.4949
1806.989007,4.4099,2.8131,0.4948
1807.015325,4.4099,2.8131,0.4951
1807.056355,4.4099,2.8131,0.4947
1807.076927,4.4099,2.8131,0.4943
1807.117983,4.4099,2.8131,0.4945
1807.154599,4.4099,2.8131,0.4952
1807.179846,4.4099,2.8131,0.4951
1807.220951,4.4099,2.8131,0.4947
1807.241464,4.4099,2.8131,0.4948
1807.282580,4.4099,2.8131,0.4951
1807.323715,4.4099,2.8131,0.4949
1807.344205,4.4099,2.8131,0.4949
1807.385439,4.4099,2.8131,0.4948
1807.406043,4.4099,2.8131,0.4948
1807.447904,4.4099,2.8131,0.4951
1807.489412,4.4099,2.8131,0.4948
1807.509975,4.4099,2.8131,0.4948
1807.551179,4.4099,2.8131,0.4949
1807.590017,4.4099,2.8131,0.4951
1807.613370,4.4099,2.8131,0.4950
1807.654560,4.4099,2.8131,0.4948
1807.675277,4.4099,2.8131,0.4949
1807.716600,4.4099,2.8131,0.4950
1807.737560,4.4099,2.8131,0.4950
1807.779087,4.4099,2.8131,0.4951
1807.820372,4.4099,2.8131,0.4950
1807.841184,4.4099,2.8131,0.4951
1807.882661,4.4099,2.8131,0.4952
1807.922151,4.4099,2.8131,0.4952
1807.944916,4.4099,2.8131,0.4953
1807.986348,4.4099,2.8131,0.4951
1808.006982,4.4099,2.8131,0.4952
1808.048492,4.4099,2.8131,0.4952
1808.088110,4.4099,2.8131,0.4951
1808.111431,4.4099,2.8131,0.4953
1808.153005,4.4099,2.8131,0.4951
1808.173858,4.4099,2.8131,0.4951
1808.215408,4.4099,2.8131,0.4953
1808.256983,4.4099,2.8131,0.4951
1808.277749,4.4099,2.8131,0.4953
1808.321377,4.4099,2.8131,0.4952
1808.342150,4.4099,2.8131,0.4952
1808.383666,4.4099,2.8131,0.4954
1808.404367,4.4099,2.8131,0.4955
1808.446050,4.4099,2.8131,0.4956
1808.487745,4.4099,2.8131,0.4955
1808.508683,4.4099,2.8131,0.4954
1808.550371,4.4099,2.8131,0.4955
1808.571101,4.4099,2.8131,0.4955
1808.614290,4.4099,2.8131,0.4955
1808.654202,4.4099,2.8131,0.4956
1808.677256,4.4097,2.8130,0.4955
1808.719387,4.4083,2.8122,0.4959
1808.740276,4.4074,2.8117,0.4962
1808.782425,4.4056,2.8108,0.4971
1808.820756,4.4039,2.8098,0.4977
1808.845347,4.4028,2.8093,0.4982
1808.887615,4.4010,2.8082,0.4974
1808.908933,4.4000,2.8077,0.4968
1808.950515,4.3982,2.8068,0.4951
1808.987250,4.3966,2.8059,0.4943
1809.014187,4.3954,2.8052,0.4931
1809.055888,4.3936,2.8043,0.4929
1809.077171,4.3926,2.8038,0.4932
1809.119261,4.3908,2.8028,0.4938
1809.154058,4.3893,2.8019,0.4941
1809.182503,4.3880,2.8013,0.4948
1809.216809,4.3865,2.8005,0.4955
1809.245669,4.3852,2.7998,0.4960
1809.288244,4.3834,2.7988,0.4944
1809.321216,4.3819,2.7980,0.4932
1809.352091,4.3806,2.7972,0.4922
1809.383281,4.3792,2.7965,0.4917
1809.414372,4.3778,2.7958,0.4918
1809.444988,4.3765,2.7951,0.4922
1809.486305,4.3747,2.7941,0.4942
1809.518026,4.3733,2.7933,0.4951
1809.548181,4.3719,2.7926,0.4961
1809.589393,4.3701,2.7916,0.4978
1809.621255,4.3687,2.7909,0.4965
1809.651065,4.3674,2.7902,0.4961
1809.683208,4.3660,2.7894,0.4943
1809.712707,4.3647,2.7887,0.4935
1809.753795,4.3629,2.7877,0.4921
1809.786676,4.3615,2.7870,0.4907
1809.815487,4.3602,2.7863,0.4907
1809.856574,4.3584,2.7853,0.4907
1809.889925,4.3569,2.7845,0.4908
1809.918184,4.3557,2.7839,0.4911
1809.952599,4.3541,2.7830,0.4929
1809.980348,4.3529,2.7824,0.4937
1810.021508,4.3511,2.7814,0.4947
1810.056102,4.3496,2.7806,0.4938
1810.083163,4.3484,2.7800,0.4930
1810.118358,4.3468,2.7791,0.4925
1810.144938,4.3457,2.7785,0.4922
1810.186084,4.3439,2.7775,0.4926
1810.206774,4.3430,2.7770,0.4935
1810.248076,4.3411,2.7761,0.4937
1810.289281,4.3393,2.7751,0.4927
1810.309907,4.3384,2.7746,0.4918
1810.351101,4.3366,2.7736,0.4907
1810.371795,4.3357,2.7731,0.4912
1810.413407,4.3339,2.7721,0.4917
1810.454568,4.3333,2.7719,0.4911
1810.475235,4.3333,2.7719,0.4907
1810.516522,4.3333,2.7719,0.4891
1810.556500,4.3333,2.7719,0.4875
1810.578251,4.3333,2.7719,0.4866
1810.619442,4.3333,2.7719,0.4854
1810.640027,4.3333,2.7719,0.4853
1810.681370,4.3333,2.7719,0.4853
1810.722510,4.3333,2.7719,0.4855
1810.743077,4.3333,2.7719,0.4854
1810.784508,4.3333,2.7719,0.4851
1810.805055,4.3333,2.7719,0.4851
1810.846662,4.3333,2.7719,0.4856
1810.888256,4.3333,2.7719,0.4864
1810.908796,4.3333,2.7719,0.4868
1810.950847,4.3333,2.7719,0.4870
1810.971466,4.3333,2.7719,0.4867
1811.013089,4.3333,2.7719,0.4865
1811.054697,4.3333,2.7719,0.4870
1811.075735,4.3333,2.7719,0.4871
1811.116947,4.3333,2.7719,0.4870
1811.155970,4.3333,2.7719,0.4868
1811.179328,4.3333,2.7719,0.4867
1811.220339,4.3333,2.7719,0.4870
1811.241365,4.3333,2.7719,0.4869
1811.282771,4.3333,2.7719,0.4867
1811.320871,4.3333,2.7719,0.4867
1811.344748,4.3333,2.7719,0.4867
1811.386184,4.3333,2.7719,0.4868
1811.423814,4.3333,2.7719,0.4868
1811.448217,4.3333,2.7719,0.4865
1811.485539,4.3333,2.7719,0.4866
1811.510950,4.3333,2.7719,0.4867
1811.552589,4.3333,2.7719,0.4868
1811.588951,4.3333,2.7719,0.4867
1811.614901,4.3333,2.7719,0.4865
1811.656223,4.3333,2.7719,0.4866
1811.677110,4.3333,2.7719,0.4866
1811.718137,4.3333,2.7719,0.4867
1811.753786,4.3333,2.7719,0.4867
1811.780572,4.3333,2.7719,0.4865
1811.821759,4.3333,2.7719,0.4865
1811.857023,4.3333,2.7719,0.4864
1811.884029,4.3333,2.7719,0.4865
1811.918915,4.3333,2.7719,0.4865
1811.945974,4.3333,2.7719,0.4865
1811.987560,4.3333,2.7719,0.4867
1812.022062,4.3333,2.7719,0.4866
1812.049972,4.3333,2.7719,0.4865
1812.083859,4.3333,2.7719,0.4865
1812.112027,4.3333,2.7719,0.4857
1812.153698,4.3333,2.7719,0.4862
1812.187117,4.3333,2.7719,0.4867
1812.215595,4.3333,2.7719,0.4864
1812.248907,4.3333,2.7719,0.4861
1812.290173,4.3333,2.7719,0.4857
1812.319380,4.3333,2.7719,0.4858
1812.352075,4.3333,2.7719,0.4862
1812.381464,4.3333,2.7719,0.4868
1812.422816,4.3333,2.7719,0.4864
1812.455125,4.3333,2.7719,0.4862
1812.484935,4.3333,2.7719,0.4865
1812.517137,4.3333,2.7719,0.4868
1812.547435,4.3333,2.7719,0.4868
1812.588898,4.3333,2.7719,0.4863
1812.620449,4.3333,2.7719,0.4863
1812.650870,4.3333,2.7719,0.4866
1812.682266,4.3333,2.7719,0.4866
1812.723491,4.3333,2.7719,0.4862
1812.754502,4.3333,2.7719,0.4862
1812.785310,4.3333,2.7719,0.4861
1812.816614,4.3333,2.7719,0.4864
1812.847248,4.3333,2.7719,0.4864
1812.888458,4.3333,2.7719,0.4859
1812.920109,4.3333,2.7719,0.4860
1812.950246,4.3333,2.7719,0.4861
1812.982319,4.3333,2.7719,0.4861
1813.012841,4.3333,2.7719,0.4861
1813.054058,4.3333,2.7719,0.4859
1813.085443,4.3333,2.7719,0.4859
1813.115929,4.3333,2.7719,0.4860
1813.147946,4.3333,2.7719,0.4860
1813.189395,4.3333,2.7719,0.4860
1813.219002,4.3333,2.7719,0.4859
1813.251518,4.3333,2.7719,0.4859
1813.280966,4.3333,2.7719,0.4860
1813.322154,4.3333,2.7719,0.4858
1813.355095,4.3333,2.7719,0.4859
1813.383951,4.3333,2.7719,0.4859
1813.417313,4.3333,2.7719,0.4859
1813.445966,4.3333,2.7719,0.4859
1813.487320,4.3333,2.7719,0.4857
1813.521098,4.3333,2.7719,0.4859
1813.549138,4.3333,2.7719,0.4859
1813.590476,4.3333,2.7719,0.4857
1813.611033,4.3333,2.7719,0.4858
1813.652232,4.3333,2.7719,0.4858
1813.686693,4.3333,2.7719,0.4857
1813.714013,4.3333,2.7719,0.4857
1813.755201,4.3333,2.7719,0.4856
1813.790179,4.3333,2.7719,0.4857
1813.816982,4.3333,2.7719,0.4856
1813.852844,4.3333,2.7719,0.4856
1813.879006,4.3333,2.7719,0.4856
1813.920379,4.3333,2.7719,0.4854
1813.956928,4.3333,2.7719,0.4855
1813.982248,4.3333,2.7719,0.4855
1814.023454,4.3333,2.7719,0.4854
1814.044094,4.3333,2.7719,0.4855
1814.085508,4.3333,2.7719,0.4853
1814.122623,4.3333,2.7719,0.4853
1814.147315,4.3333,2.7719,0.4853
1814.188469,4.3333,2.7719,0.4853
1814.209031,4.3333,2.7719,0.4854
1814.250230,4.3333,2.7719,0.4853
1814.288376,4.3333,2.7719,0.4854
1814.312003,4.3333,2.7719,0.4855
1814.353278,4.3333,2.7719,0.4854
1814.373892,4.3333,2.7719,0.4854
1814.415063,4.3333,2.7719,0.4855
1814.456338,4.3333,2.7719,0.4854
1814.476970,4.3333,2.7719,0.4854
1814.518330,4.3333,2.7719,0.4852
1814.538924,4.3333,2.7719,0.4854
1814.580107,4.3333,2.7719,0.4853
1814.621421,4.3333,2.7719,0.4851
1814.641983,4.3333,2.7719,0.4851
1814.683268,4.3333,2.7719,0.4852
1814.703881,4.3333,2.7719,0.4852
1814.744988,4.3333,2.7719,0.4850
1814.786183,4.3333,2.7719,0.4848
1814.808494,4.3333,2.7719,0.4853
1814.852978,4.3333,2.7719,0.4858
1814.889405,4.3333,2.7719,0.4853
1814.917930,4.3333,2.7719,0.4845
1814.951254,4.3333,2.7719,0.4844
1814.980022,4.3333,2.7719,0.4853
1815.021704,4.3333,2.7719,0.4864
1815.055001,4.3333,2.7719,0.4866
1815.083785,4.3333,2.7719,0.4865
1815.116917,4.3333,2.7719,0.4871
1815.152222,4.3333,2.7719,0.4900
1815.179094,4.3333,2.7719,0.4919
1815.220430,4.3333,2.7719,0.4969
1815.241530,4.3333,2.7719,0.4993
1815.286360,4.3333,2.7719,0.5055
1815.308597,4.3333,2.7719,0.5097
1815.350383,4.3333,2.7719,0.5222
1815.385717,4.3333,2.7719,0.5300
1815.413664,4.3333,2.7719,0.5489
1815.447501,4.3333,2.7719,0.5601
1815.488897,4.3333,2.7719,0.5851
1815.518720,4.3333,2.7719,0.6123
1815.550992,4.3333,2.7719,0.6267
1815.580951,4.3333,2.7719,0.6557
1815.612842,4.3333,2.7719,0.6695
1815.654174,4.3333,2.7719,0.6952
1815.684930,4.3333,2.7719,0.7194
1815.716109,4.3333,2.7719,0.7309
1815.747183,4.3333,2.7719,0.7506
1815.788783,4.3333,2.7719,0.7685
1815.819244,4.3333,2.7719,0.7773
1815.851186,4.3333,2.7719,0.7930
1815.881197,4.3333,2.7719,0.7996
1815.922455,4.3333,2.7719,0.8108
1815.955446,4.3333,2.7719,0.8201
1815.984280,4.3333,2.7719,0.8247
1816.018335,4.3333,2.7719,0.8338
1816.046259,4.3333,2.7719,0.8379
1816.087679,4.3333,2.7719,0.8454
1816.122107,4.3333,2.7719,0.8522
1816.150111,4.3333,2.7719,0.8556
1816.185192,4.3333,2.7719,0.8622
1816.212585,4.3333,2.7719,0.8657
1816.254346,4.3333,2.7719,0.8733
1816.289780,4.3333,2.7719,0.8818
1816.317028,4.3333,2.7719,0.8863
1816.353015,4.3333,2.7719,0.8950
1816.379497,4.3333,2.7719,0.8994
1816.421257,4.3333,2.7719,0.9077
1816.442103,4.3333,2.7719,0.9116
1816.483987,4.3333,2.7719,0.9197
1816.522184,4.3333,2.7719,0.9280
1816.546482,4.3333,2.7719,0.9325
1816.588025,4.3333,2.7719,0.9419
1816.608855,4.3333,2.7719,0.9466
1816.650424,4.3333,2.7719,0.9565
1816.671162,4.3333,2.7719,0.9565
1816.712738,4.3333,2.7719,0.9710
1816.754339,4.3333,2.7719,0.9826
1816.775134,4.3333,2.7719,0.9891
1816.816627,4.3333,2.7719,1.0043
1816.837456,4.3333,2.7719,1.0136
1816.879361,4.3333,2.7719,1.0348
1816.921359,4.3333,2.7719,1.0598
1816.942834,4.3333,2.7719,1.0737
1816.984911,4.3333,2.7719,1.1045
1817.005656,4.3333,2.7719,1.1210
1817.047809,4.3333,2.7719,1.1552
1817.087621,4.3333,2.7719,1.1724
1817.110992,4.3333,2.7719,1.2060
1817.153049,4.3333,2.7719,1.2385
1817.173866,4.3333,2.7719,1.2542
1817.215354,4.3333,2.7719,1.2818
1817.254136,4.3333,2.7719,1.3003
1817.279182,4.3333,2.7719,1.3330
1817.321018,4.3333,2.7719,1.3654
1817.342363,4.3333,2.7719,1.3814
1817.384634,4.3333,2.7719,1.4125
1817.420758,4.3333,2.7719,1.4272
1817.446907,4.3333,2.7719,1.4544
1817.488262,4.3333,2.7719,1.4810
1817.508824,4.3333,2.7719,1.4946
1817.550324,4.3333,2.7719,1.5222
1817.585639,4.3333,2.7719,1.5363
1817.612425,4.3333,2.7719,1.5664
1817.653764,4.3333,2.7719,1.5987
1817.688547,4.3333,2.7719,1.6154
1817.709054,4.3333,2.7719,1.6320
1817.750053,4.3333,2.7719,1.6606
1817.777448,4.3333,2.7719,1.6946
1817.818918,4.3333,2.7719,1.7223
1817.852923,4.3333,2.7719,1.7351
1817.881387,4.3333,2.7719,1.7587
1817.922509,4.3333,2.7719,1.7804
1817.955740,4.3333,2.7719,1.7913
1817.984919,4.3333,2.7719,1.8122
1818.017599,4.3333,2.7719,1.8225
1818.046961,4.3333,2.7719,1.8420
1818.088316,4.3333,2.7719,1.8592
1818.120644,4.3333,2.7719,1.8669
1818.150517,4.3333,2.7719,1.8803
1818.182436,4.3333,2.7719,1.8860
1818.223579,4.3333,2.7719,1.8955
1818.253684,4.3333,2.7719,1.9024
1818.285459,4.3333,2.7719,1.9063
1818.316060,4.3333,2.7719,1.9114
1818.347336,4.3333,2.7719,1.9137
1818.388568,4.3333,2.7719,1.9186
1818.422411,4.3333,2.7719,1.9199
1818.450375,4.3333,2.7719,1.9196
1818.484711,4.3333,2.7719,1.9184
1818.512311,4.3333,2.7719,1.9165
1818.553581,4.3333,2.7719,1.9110
1818.588451,4.3333,2.7719,1.9024
1818.615241,4.3333,2.7719,1.8965
1818.656372,4.3333,2.7719,1.8817
1818.676927,4.3333,2.7719,1.8727
1818.718087,4.3333,2.7719,1.8511
1818.738624,4.3333,2.7719,1.8389
1818.779668,4.3333,2.7719,1.8146
1818.820828,4.3333,2.7719,1.7809
1818.841359,4.3333,2.7719,1.7639
1818.882460,4.3333,2.7719,1.7282
1818.923536,4.3333,2.7719,1.6895
1818.944154,4.3333,2.7719,1.6683
1818.985721,4.3333,2.7719,1.6220
1819.006352,4.3333,2.7719,1.5958
1819.047522,4.3333,2.7719,1.5416
1819.088769,4.3333,2.7719,1.4918
1819.109325,4.3333,2.7719,1.4667
1819.150454,4.3333,2.7719,1.4179
1819.189784,4.3333,2.7719,1.3724
1819.212495,4.3333,2.7719,1.3500
1819.253609,4.3333,2.7719,1.3059
1819.274195,4.3333,2.7719,1.3059
1819.315360,4.3333,2.7719,1.2385
1819.356869,4.3333,2.7719,1.1901
1819.378558,4.3333,2.7719,1.1660
1819.420390,4.3333,2.7719,1.1170
1819.440932,4.3333,2.7719,1.0931
1819.482303,4.3333,2.7719,1.0471
1819.523486,4.3333,2.7719,1.0000
1819.544342,4.3333,2.7719,0.9748
1819.585466,4.3333,2.7719,0.9226
1819.606375,4.3333,2.7719,0.8966
1819.647589,4.3333,2.7719,0.8491
1819.688819,4.3333,2.7719,0.8086
1819.709469,4.3333,2.7719,0.7902
1819.750620,4.3333,2.7719,0.7582
1819.771198,4.3333,2.7719,0.7448
1819.813096,4.3333,2.7719,0.7206
1819.854615,4.3333,2.7719,0.6999
1819.875178,4.3333,2.7719,0.6906
1819.916744,4.3333,2.7719,0.6714
1819.956996,4.3333,2.7719,0.6611
1819.980975,4.3333,2.7719,0.6380
1820.022735,4.3333,2.7719,0.6159
1820.043491,4.3333,2.7719,0.6066
1820.085312,4.3333,2.7719,0.5900
1820.122189,4.3333,2.7719,0.5824
1820.147491,4.3333,2.7719,0.5690
1820.190244,4.3333,2.7719,0.5566
1820.211032,4.3333,2.7719,0.5522
1820.254334,4.3333,2.7719,0.5477
1820.287062,4.3333,2.7719,0.5475
1820.316193,4.3333,2.7719,0.5517
1820.348923,4.3333,2.7719,0.5553
1820.390100,4.3333,2.7719,0.5634
1820.419537,4.3333,2.7719,0.5691
1820.451776,4.3333,2.7719,0.5695
1820.487195,4.3333,2.7719,0.5588
1820.513690,4.3333,2.7719,0.5493
1820.555192,4.3333,2.7719,0.5269
1820.576037,4.3333,2.7719,0.5138
1820.617819,4.3333,2.7719,0.4876
1820.638829,4.3333,2.7719,0.4763
1820.680715,4.3333,2.7719,0.4588
1820.722328,4.3333,2.7719,0.4500
1820.743128,4.3333,2.7719,0.4485
1820.784904,4.3333,2.7719,0.4467
1820.806487,4.3333,2.7719,0.4489
1820.848049,4.3333,2.7719,0.4575
1820.888552,4.3333,2.7719,0.4690
1820.912488,4.3333,2.7719,0.4759
1820.954091,4.3333,2.7719,0.4889
1820.975050,4.3333,2.7719,0.4932
1821.016949,4.3333,2.7719,0.4963
1821.038026,4.3333,2.7719,0.4967
1821.080196,4.3333,2.7719,0.4962
1821.121858,4.3333,2.7719,0.4962
1821.142852,4.3333,2.7719,0.4965
1821.185107,4.3333,2.7719,0.4967
1821.207336,4.3333,2.7719,0.4967
1821.249080,4.3333,2.7719,0.4959
1821.270154,4.3333,2.7719,0.4954
1821.312084,4.3333,2.7719,0.4955
1821.353970,4.3333,2.7719,0.4963
1821.375182,4.3333,2.7719,0.4965
1821.417319,4.3333,2.7719,0.4964
1821.438075,4.3333,2.7719,0.4961
1821.479903,4.3333,2.7719,0.4954
1821.521873,4.3333,2.7719,0.4951
1821.542538,4.3333,2.7719,0.4954
1821.583772,4.3333,2.7719,0.4960
1821.604356,4.3333,2.7719,0.4959
1821.645690,4.3333,2.7719,0.4957
1821.687300,4.3333,2.7719,0.4957
1821.707973,4.3333,2.7719,0.4955
1821.751381,4.3333,2.7719,0.4956
1821.772163,4.3333,2.7719,0.4957
1821.813844,4.3333,2.7719,0.4956
1821.855734,4.3333,2.7719,0.4954
1821.876556,4.3333,2.7719,0.4955
1821.918055,4.3333,2.7719,0.4956
1821.938839,4.3333,2.7719,0.4957
1821.981277,4.3333,2.7719,0.4956
1822.022069,4.3333,2.7719,0.4956
1822.044320,4.3333,2.7719,0.4957
1822.086595,4.3333,2.7719,0.4957
1822.107360,4.3333,2.7719,0.4957
1822.149684,4.3333,2.7719,0.4957
1822.188190,4.3333,2.7719,0.4957
1822.212666,4.3333,2.7719,0.4957
1822.254884,4.3333,2.7719,0.4958
1822.276184,4.3333,2.7719,0.4958
1822.318333,4.3333,2.7719,0.4958
1822.353982,4.3333,2.7719,0.4959
1822.381638,4.3333,2.7719,0.4958
1822.416529,4.3333,2.7719,0.4958
1822.444952,4.3333,2.7719,0.4959
1822.487436,4.3333,2.7719,0.4959
1822.520457,4.3333,2.7719,0.4960
1822.550463,4.3333,2.7719,0.4959
1822.582617,4.3333,2.7719,0.4958
1822.613617,4.3333,2.7719,0.4958
1822.655658,4.3333,2.7719,0.4958
1822.686359,4.3333,2.7719,0.4959
1822.719269,4.3333,2.7719,0.4959
1822.748749,4.3333,2.7719,0.4959
1822.790359,4.3333,2.7719,0.4960
1822.811069,4.3333,2.7719,0.4960
1822.852686,4.3333,2.7719,0.4958
1822.888977,4.3333,2.7719,0.4959
1822.915632,4.3333,2.7719,0.4958
1822.952351,4.3333,2.7719,0.4959
1822.977852,4.3333,2.7719,0.4960
1823.018972,4.3333,2.7719,0.4959
1823.039485,4.3333,2.7719,0.4959
1823.080758,4.3333,2.7719,0.4959
1823.123042,4.3333,2.7719,0.4960
1823.143421,4.3333,2.7719,0.4960
1823.185742,4.3333,2.7719,0.4959
1823.206495,4.3333,2.7719,0.4960
1823.250084,4.3333,2.7719,0.4960
1823.271083,4.3333,2.7719,0.4960
1823.313294,4.3333,2.7719,0.4961
1823.354935,4.3333,2.7719,0.4960
1823.375734,4.3333,2.7719,0.4960
1823.417629,4.3333,2.7719,0.4960
1823.438940,4.3333,2.7719,0.4961
1823.481021,4.3333,2.7719,0.4961
1823.522721,4.3333,2.7719,0.4960
1823.543987,4.3333,2.7719,0.4960
1823.586142,4.3333,2.7719,0.4961
1823.606926,4.3333,2.7719,0.4960
1823.649177,4.3333,2.7719,0.4962
1823.687793,4.3333,2.7719,0.4961
1823.712189,4.3333,2.7719,0.4961
1823.754451,4.3333,2.7719,0.4961
1823.775318,4.3333,2.7719,0.4961
1823.817548,4.3333,2.7719,0.4963
1823.854604,4.3333,2.7719,0.4962
1823.881654,4.3333,2.7719,0.4962
1823.922736,4.3333,2.7719,0.4964
1823.943847,4.3333,2.7719,0.4964
1823.985436,4.3333,2.7719,0.4964
1824.019726,4.3333,2.7719,0.4963
1824.047742,4.3333,2.7719,0.4963
1824.089511,4.3333,2.7719,0.4965
1824.123125,4.3333,2.7719,0.4964
1824.151929,4.3333,2.7719,0.4962
1824.185043,4.3333,2.7719,0.4963
1824.214263,4.3333,2.7719,0.4966
1824.255711,4.3333,2.7719,0.4967
1824.288103,4.3333,2.7719,0.4965
1824.318008,4.3333,2.7719,0.4961
1824.350030,4.3333,2.7719,0.4962
1824.380344,4.3333,2.7719,0.4968
1824.421839,4.3333,2.7719,0.4972
1824.452959,4.3333,2.7719,0.4970
1824.483957,4.3333,2.7719,0.4965
1824.514952,4.3333,2.7719,0.4964
1824.556182,4.3333,2.7719,0.4970
